actors,actors_celebrity
"Kerry Fox, Christopher Eccleston, Ewan McGregor, Keith Allen, Ken Stott, John Hodge, John Bett, Peter Mullan, Kenneth Bryans, Elspeth Cameron, Jean Marie Coffey, Robert David MacDonald, Tony Curran, Bill Denniston, Paul Doonan, Victor Eadie, Grant Glendinning, Colin McRedie, Jenny McCrindle, Victoria Nairn, Leonard O'Malley, Gregor Powrie, David Alan MacDonald, Billy Riddoch, Gary Lewis, Frances Low, Peter Mullen, David Scoular","[('Kerry Fox', 81), ('Christopher Eccleston', 83), ('Ewan McGregor', 185), ('Keith Allen', 77), ('Ken Stott', 51), ('John Hodge', 61), ('John Bett', 37), ('Peter Mullan', 75), ('Kenneth Bryans', 0), ('Elspeth Cameron', 28), ('Jean Marie Coffey', 0), ('Robert David MacDonald', 42), ('Tony Curran', 63), ('Bill Denniston', 0), ('Paul Doonan', 8), ('Victor Eadie', 0), ('Grant Glendinning', 0), ('Colin McRedie', 0), ('Jenny McCrindle', 0), ('Victoria Nairn', 0), (""Leonard O'Malley"", 0), ('Gregor Powrie', 0), ('David Alan MacDonald', 0), ('Billy Riddoch', 0), ('Gary Lewis', 66), ('Frances Low', 12), ('Peter Mullen', 5), ('David Scoular', 0)]"
"Ellen Barkin, Susan Wooldridge, Laurence Fishburne, Jonny Lee Miller, Ken Stott, Frank Langella, Mark Drewry, Michael Beach, Gia Carides, Angus Deayton, David Ogden Stiers, George Irving, Deborah Aquila, Daniel Hugh Kelly, Spalding Gray, Tegan West, James Hong, Fred Henderson, Michelle Beaudoin, Sherry Bie, Alan Robertson, L. Harvey Gold, A.C. Peterson, Larry Musser, Lang Yun, Brian Drummond, Glen Chin, Sook Yin Lee, Marcus Youssef, Conan Lee, Nicholas Lea, Charles Bartlett, David McCharen, Jill Teed, Judi M. Durand, Lucy Lin","[('Ellen Barkin', 177), ('Susan Wooldridge', 33), ('Laurence Fishburne', 170), ('Jonny Lee Miller', 99), ('Ken Stott', 51), ('Frank Langella', 123), ('Mark Drewry', 0), ('Michael Beach', 68), ('Gia Carides', 52), ('Angus Deayton', 49), ('David Ogden Stiers', 113), ('George Irving', 54), ('Deborah Aquila', 0), ('Daniel Hugh Kelly', 56), ('Spalding Gray', 112), ('Tegan West', 14), ('James Hong', 180), ('Fred Henderson', 19), ('Michelle Beaudoin', 31), ('Sherry Bie', 0), ('Alan Robertson', 39), ('L. Harvey Gold', 24), ('A.C. Peterson', 0), ('Larry Musser', 0), ('Lang Yun', 10), ('Brian Drummond', 49), ('Glen Chin', 25), ('Sook Yin Lee', 96), ('Marcus Youssef', 5), ('Conan Lee', 21), ('Nicholas Lea', 47), ('Charles Bartlett', 27), ('David McCharen', 16), ('Jill Teed', 16), ('Judi M. Durand', 12), ('Lucy Lin', 8)]"
"Jean-Louis Trintignant, Irène Jacob, Frédérique Feder, Jean-Pierre Lorit, Samuel Le Bihan, Marion Stalens, Teco Celio, Bernard Escalon, Jean Schlegel, Elzbieta Jasinska, Paul Vermeulen, Roland Carey, Juliette Binoche, Benoit Regent","[('Jean-Louis Trintignant', 193), ('Irène Jacob', 109), ('Frédérique Feder', 11), ('Jean-Pierre Lorit', 46), ('Samuel Le Bihan', 74), ('Marion Stalens', 41), ('Teco Celio', 25), ('Bernard Escalon', 0), ('Jean Schlegel', 17), ('Elzbieta Jasinska', 28), ('Paul Vermeulen', 15), ('Roland Carey', 35), ('Juliette Binoche', 252), ('Benoit Regent', 55)]"
"Alicia Silverstone, Kevin Dillon, Bill Nunn, Michael Bowen, Jennifer Savidge, Ann De Vaney, Sean Anthony Moran, Joshua Schaefer, Marla Sokoloff, Tara Subkoff, Alissa Dowdy, Aimee Brooks, Brian Wankum, Melissa DeLizia, Trombe Anika Lockhart, Jack Rader, David Packer","[('Alicia Silverstone', 182), ('Kevin Dillon', 67), ('Bill Nunn', 64), ('Michael Bowen', 54), ('Jennifer Savidge', 23), ('Ann De Vaney', 0), ('Sean Anthony Moran', 16), ('Joshua Schaefer', 0), ('Marla Sokoloff', 67), ('Tara Subkoff', 45), ('Alissa Dowdy', 0), ('Aimee Brooks', 30), ('Brian Wankum', 6), ('Melissa DeLizia', 0), ('Trombe Anika Lockhart', 0), ('Jack Rader', 14), ('David Packer', 20)]"
"Emmanuelle Béart, François Cluzet, Marc Lavoine, Nathalie Cardone, André Wilms, Christiane Minazzoli, Dora Doll, Mario David, Jean-Pierre Cassel, Sophie Artur, Thomas Chabrol, Noel Simsolo, Yves Verhoeven, Amaya Antolin, Jean-Claude Barbier, Claire De Beaumont, Pierre-Francois Dumeniaud, Rene Gouzenne, Marie-Therese Izar, Dominique Jambert, Louis DeLeotoing D'Anjony, Jeromele Paulmier, Vincent Mangado, Francoise Meyruels, Laurent Nassiet, Catherine Tacha","[('Emmanuelle Béart', 188), ('François Cluzet', 98), ('Marc Lavoine', 103), ('Nathalie Cardone', 64), ('André Wilms', 100), ('Christiane Minazzoli', 49), ('Dora Doll', 62), ('Mario David', 52), ('Jean-Pierre Cassel', 117), ('Sophie Artur', 29), ('Thomas Chabrol', 53), ('Noel Simsolo', 68), ('Yves Verhoeven', 41), ('Amaya Antolin', 0), ('Jean-Claude Barbier', 24), ('Claire De Beaumont', 0), ('Pierre-Francois Dumeniaud', 23), ('Rene Gouzenne', 22), ('Marie-Therese Izar', 0), ('Dominique Jambert', 0), (""Louis DeLeotoing D'Anjony"", 0), ('Jeromele Paulmier', 0), ('Vincent Mangado', 0), ('Francoise Meyruels', 0), ('Laurent Nassiet', 0), ('Catherine Tacha', 0)]"
"Paul Newman, Jessica Tandy, Bruce Willis, Melanie Griffith, Dylan Walsh, Pruitt Taylor Vince, Gene Saks, Josef Sommer, Philip Seymour Hoffman, Philip Bosco, Catherine Dent, Alexander Goodwin, Carl John Matusovich, Carl J. Matusovich, Jay Patterson, Jerry Mayer, Angela Pietropinto, Alice Drummond, Margo Martindale, Angelica Torn, Richard Mawe, Joe Paparone, Shannah Laumeister, Elizabeth Wilson, Tim Sloan, Kenneth Frawley, Marcus Powell, Frank W. Inness, Page Johnson, William Raymond Calhoun, Bob Heitman, Drenda Spohnholtz, Gerry Robert Byrne","[('Paul Newman', 238), ('Jessica Tandy', 139), ('Bruce Willis', 259), ('Melanie Griffith', 242), ('Dylan Walsh', 72), ('Pruitt Taylor Vince', 57), ('Gene Saks', 87), ('Josef Sommer', 59), ('Philip Seymour Hoffman', 166), ('Philip Bosco', 84), ('Catherine Dent', 43), ('Alexander Goodwin', 28), ('Carl John Matusovich', 11), ('Carl J. Matusovich', 11), ('Jay Patterson', 28), ('Jerry Mayer', 25), ('Angela Pietropinto', 26), ('Alice Drummond', 48), ('Margo Martindale', 89), ('Angelica Torn', 37), ('Richard Mawe', 9), ('Joe Paparone', 10), ('Shannah Laumeister', 13), ('Elizabeth Wilson', 53), ('Tim Sloan', 9), ('Kenneth Frawley', 0), ('Marcus Powell', 0), ('Frank W. Inness', 0), ('Page Johnson', 14), ('William Raymond Calhoun', 0), ('Bob Heitman', 2), ('Drenda Spohnholtz', 0), ('Gerry Robert Byrne', 11)]"
"William Holden, Ernest Borgnine, Robert Ryan, Edmond O'Brien, Warren Oates, Jaime Sánchez, Ben Johnson, Emilio Fernandez, Strother Martin, L.Q. Jones, Albert Dekker, Bo Hopkins, Dub Taylor, Jorge Russek, Alfonso Arau, Chano Urueta, Sonia Amelio, Aurora Clavel, Elsa Cardenas, Bill Hart, Rayford Barnes, Fernando Wagner, Paul Harper, Constance White, Enrique Lucero, Lilia Richards, Rene Dupeyron, Pedro Galvan, Margarito Luna","[('William Holden', 147), ('Ernest Borgnine', 171), ('Robert Ryan', 109), (""Edmond O'Brien"", 112), ('Warren Oates', 91), ('Jaime Sánchez', 42), ('Ben Johnson', 99), ('Emilio Fernandez', 72), ('Strother Martin', 58), ('L.Q. Jones', 9), ('Albert Dekker', 82), ('Bo Hopkins', 70), ('Dub Taylor', 47), ('Jorge Russek', 35), ('Alfonso Arau', 72), ('Chano Urueta', 32), ('Sonia Amelio', 25), ('Aurora Clavel', 27), ('Elsa Cardenas', 38), ('Bill Hart', 24), ('Rayford Barnes', 29), ('Fernando Wagner', 35), ('Paul Harper', 15), ('Constance White', 2), ('Enrique Lucero', 36), ('Lilia Richards', 0), ('Rene Dupeyron', 0), ('Pedro Galvan', 14), ('Margarito Luna', 17)]"
"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio, Tobin Bell, Roberts Blossom, Francine Maisler, Kevin Conway, Keith David, Lance Henriksen, Pat Hingle, Gary Sinise, Olivia Burnette, Fay Masterson, Raynor Scheine, Woody Strode, Mark Boone Jr., Jerry Swindall, Scott Spiegel, Jonothon Gill, Sven Ole Thorsen, Lennie Loftin, Matthew Gold, Arturo Gastelum, David Cornell, Mike Stone, Josef Rainer, Stacey Linn Ramsower, Tony Boggs, Scott Ryder, Greg Goossen, Timothy Patrick Quill, Solomon Abrams, John Cameron, Bruce Campbell, Michael Stone, Butch Molina, Gergory Goossen, Mick Garris, Oliver Dear","[('Sharon Stone', 208), ('Gene Hackman', 162), ('Russell Crowe', 225), ('Leonardo DiCaprio', 292), ('Tobin Bell', 82), ('Roberts Blossom', 74), ('Francine Maisler', 30), ('Kevin Conway', 60), ('Keith David', 120), ('Lance Henriksen', 109), ('Pat Hingle', 81), ('Gary Sinise', 139), ('Olivia Burnette', 40), ('Fay Masterson', 41), ('Raynor Scheine', 34), ('Woody Strode', 90), ('Mark Boone Jr.', 68), ('Jerry Swindall', 0), ('Scott Spiegel', 49), ('Jonothon Gill', 0), ('Sven Ole Thorsen', 38), ('Lennie Loftin', 9), ('Matthew Gold', 7), ('Arturo Gastelum', 0), ('David Cornell', 35), ('Mike Stone', 46), ('Josef Rainer', 20), ('Stacey Linn Ramsower', 0), ('Tony Boggs', 0), ('Scott Ryder', 0), ('Greg Goossen', 36), ('Timothy Patrick Quill', 0), ('Solomon Abrams', 0), ('John Cameron', 59), ('Bruce Campbell', 121), ('Michael Stone', 12), ('Butch Molina', 0), ('Gergory Goossen', 0), ('Mick Garris', 72), ('Oliver Dear', 0)]"
"Chuck Norris, Clyde Kusatsu, Michele Lamar Richards, Peter S. Moore, Peter Savard Moore, Erik von Detten, Carmine Caridi, Herta Ware, Kai Wulff, Francesco Quinn, Timothy Bottoms, Ron Johnson, Fred Bailey","[('Chuck Norris', 181), ('Clyde Kusatsu', 60), ('Michele Lamar Richards', 29), ('Peter S. Moore', 0), ('Peter Savard Moore', 0), ('Erik von Detten', 60), ('Carmine Caridi', 38), ('Herta Ware', 50), ('Kai Wulff', 37), ('Francesco Quinn', 59), ('Timothy Bottoms', 71), ('Ron Johnson', 72), ('Fred Bailey', 242)]"
"Jonathan Taylor Thomas, Chevy Chase, Farrah Fawcett, George Wendt, David Shiner, Art LaFleur, Richard Portnow, Leonard Red Crow, Richard Foronjy, Peter Appel, George Greif, Ron Canada, Chris Miranda, Zachary Browne, Spencer Vrooman, Chief Leonard George, Nicholas Garrett, Jimmy Baker, John DiSanti, Walter Marsh, Judith Maxie, Jim Smith, Sean Orr, Tony Sampson, Shane Meier","[('Jonathan Taylor Thomas', 85), ('Chevy Chase', 120), ('Farrah Fawcett', 160), ('George Wendt', 69), ('David Shiner', 37), ('Art LaFleur', 49), ('Richard Portnow', 48), ('Leonard Red Crow', 0), ('Richard Foronjy', 38), ('Peter Appel', 38), ('George Greif', 0), ('Ron Canada', 45), ('Chris Miranda', 0), ('Zachary Browne', 35), ('Spencer Vrooman', 19), ('Chief Leonard George', 0), ('Nicholas Garrett', 20), ('Jimmy Baker', 19), ('John DiSanti', 0), ('Walter Marsh', 9), ('Judith Maxie', 8), ('Jim Smith', 47), ('Sean Orr', 0), ('Tony Sampson', 24), ('Shane Meier', 36)]"
"Wil Horneff, Helen Shaver, Peter Boyle, Jean Marie Barnwell, John C. McGinley, Marvin J. McIntyre, Gregory Itzin, Titus Welliver, Thomas F. Wilson, Don Brady, Debbie Lee Carrington, Alan Ruck, Janet Carroll, John Procaccino, Obba Babatundé, David Wingert, John Pleshette, Dave MacIntyre, Keith Swift, Michael MacRae, Don McLeod, Bruce Wright, David MacIntyre, Talia Paul, Rob Cea, John Billingsley, Sarah Brooke, Jordan Michelman, Burton Gilliam, Troy Evans, Sandra Lee Dejong, Larry Albert, Amy Scott, Chad Lindberg, Drake Collier, Monica Hart","[('Wil Horneff', 29), ('Helen Shaver', 65), ('Peter Boyle', 130), ('Jean Marie Barnwell', 0), ('John C. McGinley', 84), ('Marvin J. McIntyre', 16), ('Gregory Itzin', 60), ('Titus Welliver', 60), ('Thomas F. Wilson', 92), ('Don Brady', 20), ('Debbie Lee Carrington', 46), ('Alan Ruck', 66), ('Janet Carroll', 57), ('John Procaccino', 9), ('Obba Babatundé', 50), ('David Wingert', 0), ('John Pleshette', 30), ('Dave MacIntyre', 0), ('Keith Swift', 7), ('Michael MacRae', 19), ('Don McLeod', 20), ('Bruce Wright', 27), ('David MacIntyre', 11), ('Talia Paul', 0), ('Rob Cea', 0), ('John Billingsley', 64), ('Sarah Brooke', 12), ('Jordan Michelman', 0), ('Burton Gilliam', 28), ('Troy Evans', 39), ('Sandra Lee Dejong', 0), ('Larry Albert', 20), ('Amy Scott', 8), ('Chad Lindberg', 52), ('Drake Collier', 0), ('Monica Hart', 5)]"
"Jeff Goldblum, Christine Lahti, Alicia Silverstone, Jeremy Sisto, Alfred Molina, Rae Dawn Chong, Kenneth Welsh, Suzy Joachim, Shirley Broderick, Tom McBeath, Joely Collins, Roger R. Cross, Michael McDonald, Don S. Davis, Rebecca Toolan, Hiro Kanagawa, Jayme Knox, Norma Jean Wick, Michelle Skalnik, Gaetana Korbin, Tiffany Foster, Mara Duronslet","[('Jeff Goldblum', 159), ('Christine Lahti', 82), ('Alicia Silverstone', 182), ('Jeremy Sisto', 84), ('Alfred Molina', 140), ('Rae Dawn Chong', 74), ('Kenneth Welsh', 64), ('Suzy Joachim', 0), ('Shirley Broderick', 8), ('Tom McBeath', 31), ('Joely Collins', 30), ('Roger R. Cross', 48), ('Michael McDonald', 95), ('Don S. Davis', 75), ('Rebecca Toolan', 24), ('Hiro Kanagawa', 42), ('Jayme Knox', 0), ('Norma Jean Wick', 0), ('Michelle Skalnik', 0), ('Gaetana Korbin', 0), ('Tiffany Foster', 20), ('Mara Duronslet', 0)]"
"Alicia Silverstone, J.T. Walsh, Lee Garlington, Nicky Katt, Jeremy London, George Segal, Jane Alden, Lois Chiles, Ryan Slater, Brittany English Stephens, Tuesday Knight, Matthew Kimbrough, Erick Menyuk, Noel Evangelisti, Eric Menyuk, Michael Chieffo, Hal Fort Atkinson III, Monty Silverstone, Cameron Corwin Fuller","[('Alicia Silverstone', 182), ('J.T. Walsh', 68), ('Lee Garlington', 44), ('Nicky Katt', 44), ('Jeremy London', 57), ('George Segal', 101), ('Jane Alden', 8), ('Lois Chiles', 76), ('Ryan Slater', 25), ('Brittany English Stephens', 0), ('Tuesday Knight', 58), ('Matthew Kimbrough', 0), ('Erick Menyuk', 0), ('Noel Evangelisti', 0), ('Eric Menyuk', 24), ('Michael Chieffo', 17), ('Hal Fort Atkinson III', 0), ('Monty Silverstone', 0), ('Cameron Corwin Fuller', 0)]"
"Boris Karloff, Melvyn Douglas, Charles Laughton, Gloria Stuart, Lilian Bond, Lillian Bond, Ernest Thesiger, Eva Moore, Raymond Massey, Brember Wills, Elspeth Dudgeon, David Broekman, E.M. Asher, James Whale, JB Priestley, Benn Wolfe Levy, Charles D. Hall, Carl Laemmle Jr., Jack Pierce, Universal","[('Boris Karloff', 161), ('Melvyn Douglas', 117), ('Charles Laughton', 184), ('Gloria Stuart', 101), ('Lilian Bond', 52), ('Lillian Bond', 8), ('Ernest Thesiger', 69), ('Eva Moore', 54), ('Raymond Massey', 113), ('Brember Wills', 16), ('Elspeth Dudgeon', 24), ('David Broekman', 34), ('E.M. Asher', 0), ('James Whale', 96), ('JB Priestley', 0), ('Benn Wolfe Levy', 84), ('Charles D. Hall', 32), ('Carl Laemmle Jr.', 67), ('Jack Pierce', 22), ('Universal', 20)]"
"Randolph Scott, Helen Gahagan, Nigel Bruce, Helen Mack, Gustav von Seyffertitz, Samuel S. Hinds, Noble Johnson, Lumsden Hare, Jim Thorpe, Anatole Winogradoff, Gustav von Wangenheim","[('Randolph Scott', 100), ('Helen Gahagan', 87), ('Nigel Bruce', 86), ('Helen Mack', 63), ('Gustav von Seyffertitz', 58), ('Samuel S. Hinds', 55), ('Noble Johnson', 48), ('Lumsden Hare', 45), ('Jim Thorpe', 132), ('Anatole Winogradoff', 0), ('Gustav von Wangenheim', 96)]"
"Ian Carmichael, Terry-Thomas, Alastair Sim, Janette Scott, Dennis Price, Peter Jones, Edward Chapman, John Le Mesurier, Irene Handl, Kynaston Reeves, Gerald Campion, Hattie Jacques, Monty Landis, Hugh Paddick, Jeremy Lloyd, Barbara Roscoe, Charles Lamb, Anita Bolster","[('Ian Carmichael', 71), ('Terry-Thomas', 86), ('Alastair Sim', 76), ('Janette Scott', 60), ('Dennis Price', 73), ('Peter Jones', 28), ('Edward Chapman', 59), ('John Le Mesurier', 96), ('Irene Handl', 52), ('Kynaston Reeves', 35), ('Gerald Campion', 35), ('Hattie Jacques', 73), ('Monty Landis', 26), ('Hugh Paddick', 29), ('Jeremy Lloyd', 89), ('Barbara Roscoe', 0), ('Charles Lamb', 186), ('Anita Bolster', 36)]"
"Christopher Reeve, Kirstie Alley, Linda Kozlowski, Michael Paré, Meredith Salenger, Mark Hamill, Pippa Pearthree, Peter Jason, Constance Forslund, Karen Kahn, Thomas Dekker, Lindsey Haun, Cody Dorkin, Trishalee Hardy, Jessye Quarry, Adam Robbins, Sharon Iwai, Chelsea DeRidder Simms, Renee Rene Simms, Danielle Wiener, Hillary Harvey, Bradley Wilheim, Jennifer Wilheim, George 'Buck' Flower, Squire Fridell, John Carpenter, Darryl Jones, Ed Corbett, Ross Martineau, Skip Richardson, Tony Haney, Montgomery Hom, Steve Chambers, Ron Kaell, Lane Nishikawa, Michael Halton, Julie Eccles, Lois Saunders, Sidney Baldwin, Wendolyn Lee, Kathleen Turco-Lyon, Abigail Van Alyn, Roy Conrad, Dan Belzer, Dena Martinez, Alice Barden, John Brebner, Ralph Miller, Rip Haight","[('Christopher Reeve', 163), ('Kirstie Alley', 136), ('Linda Kozlowski', 71), ('Michael Paré', 66), ('Meredith Salenger', 65), ('Mark Hamill', 173), ('Pippa Pearthree', 19), ('Peter Jason', 42), ('Constance Forslund', 24), ('Karen Kahn', 10), ('Thomas Dekker', 47), ('Lindsey Haun', 57), ('Cody Dorkin', 0), ('Trishalee Hardy', 0), ('Jessye Quarry', 0), ('Adam Robbins', 9), ('Sharon Iwai', 0), ('Chelsea DeRidder Simms', 0), ('Renee Rene Simms', 0), ('Danielle Wiener', 25), ('Hillary Harvey', 0), ('Bradley Wilheim', 0), ('Jennifer Wilheim', 0), (""George 'Buck' Flower"", 47), ('Squire Fridell', 34), ('John Carpenter', 211), ('Darryl Jones', 51), ('Ed Corbett', 0), ('Ross Martineau', 0), ('Skip Richardson', 0), ('Tony Haney', 0), ('Montgomery Hom', 0), ('Steve Chambers', 21), ('Ron Kaell', 0), ('Lane Nishikawa', 15), ('Michael Halton', 0), ('Julie Eccles', 16), ('Lois Saunders', 0), ('Sidney Baldwin', 13), ('Wendolyn Lee', 0), ('Kathleen Turco-Lyon', 0), ('Abigail Van Alyn', 0), ('Roy Conrad', 22), ('Dan Belzer', 0), ('Dena Martinez', 0), ('Alice Barden', 0), ('John Brebner', 0), ('Ralph Miller', 40), ('Rip Haight', 211)]"
"Eleanor Bron, Liam Cunningham, Liesel Matthews, Rusty Schwimmer, Arthur Malet, Vanessa Lee Chester, Errol Sitahal, Heather DeLoach, Taylor Fry, Darcie Bradford, Rachael Bella, Alexandra Rea-Baum, Camilla Belle, Nathaniel Merrill, Lauren Blumenfeld, Kelsey Mulrooney, Judith Drake, Kaitlan Cullum, Alison Moir, Tim Winters, Kaitlin Cullum, Lomax Study, Vincent Schiavelli, Pushpa Rawal, Rahi Azizi, Ken Palmer, Helen Greenberg, Norman Merrill, Peggy Miley, Robert P. Cohen, William Blomquist, David Fresco, Judith D. Drake, Chris Ellis","[('Eleanor Bron', 70), ('Liam Cunningham', 73), ('Liesel Matthews', 56), ('Rusty Schwimmer', 36), ('Arthur Malet', 55), ('Vanessa Lee Chester', 41), ('Errol Sitahal', 17), ('Heather DeLoach', 25), ('Taylor Fry', 27), ('Darcie Bradford', 0), ('Rachael Bella', 47), ('Alexandra Rea-Baum', 0), ('Camilla Belle', 85), ('Nathaniel Merrill', 13), ('Lauren Blumenfeld', 0), ('Kelsey Mulrooney', 24), ('Judith Drake', 22), ('Kaitlan Cullum', 0), ('Alison Moir', 21), ('Tim Winters', 0), ('Kaitlin Cullum', 29), ('Lomax Study', 18), ('Vincent Schiavelli', 80), ('Pushpa Rawal', 0), ('Rahi Azizi', 8), ('Ken Palmer', 18), ('Helen Greenberg', 0), ('Norman Merrill', 0), ('Peggy Miley', 30), ('Robert P. Cohen', 21), ('William Blomquist', 0), ('David Fresco', 13), ('Judith D. Drake', 0), ('Chris Ellis', 44)]"
"Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim, Robert Nadir, Joan Allen, Jude Ciccolella, Amy Sakasitz, T.J. Lowther, Kevin Dunn, Elaine Miles, Sharon Collar, Patrick Ryals, Selene H. Vigil, Angela Hall, Valerie M. Agnew, Roisin Dunne, Elizabeth F. Davis, Todd Sible, Liev Schreiber, Angelina Calderon Torres, Stefan Enriquez, Yvonne C. Orona, Pedro Garcia","[(""Chris O'Donnell"", 95), ('Drew Barrymore', 247), ('Matthew Lillard', 131), ('Richard Chaim', 44), ('Robert Nadir', 0), ('Joan Allen', 128), ('Jude Ciccolella', 39), ('Amy Sakasitz', 0), ('T.J. Lowther', 38), ('Kevin Dunn', 59), ('Elaine Miles', 38), ('Sharon Collar', 7), ('Patrick Ryals', 0), ('Selene H. Vigil', 0), ('Angela Hall', 7), ('Valerie M. Agnew', 0), ('Roisin Dunne', 6), ('Elizabeth F. Davis', 0), ('Todd Sible', 16), ('Liev Schreiber', 123), ('Angelina Calderon Torres', 0), ('Stefan Enriquez', 0), ('Yvonne C. Orona', 0), ('Pedro Garcia', 3)]"
"Martin Lawrence, Will Smith, Téa Leoni, Tcheky Karyo, Theresa Randle, Marg Helgenberger, Nestor Serrano, Julio Oscar Mechoso, Saviero Guerra, Saverio Guerra, Anna Levine, Michael Imperioli, Joe Pantoliano, Emmanuel Xuereb, Karen Alexander, Marc Macaulay, Kevin Corrigan, Lisa Boyle, Michael ""Bear"" Taliferro, Ralph Gonzalez, Vic Manni, Frank John Hughes, Mike Kirton, Will Knickerbocker, Tiffany Samuels, Cory Hodges, Scott Cumberbatch, Joey Romano, Sam Ayers, Fawn Reed, Heather Davis, Maureen Gallagher, Juan Cejas, Ed Amatrudo, Jimmy Franzo, Tony Bolano, Shaun Toub, Marty McSorley, Norman Max Maxwell, Buddy Bolton, Stan Miller, Dug Jones, John Salley, Mark Dana, Mario Ernesto Sánchez","[('Martin Lawrence', 104), ('Will Smith', 296), ('Téa Leoni', 138), ('Tcheky Karyo', 93), ('Theresa Randle', 53), ('Marg Helgenberger', 92), ('Nestor Serrano', 51), ('Julio Oscar Mechoso', 50), ('Saviero Guerra', 0), ('Saverio Guerra', 31), ('Anna Levine', 72), ('Michael Imperioli', 91), ('Joe Pantoliano', 84), ('Emmanuel Xuereb', 11), ('Karen Alexander', 18), ('Marc Macaulay', 37), ('Kevin Corrigan', 79), ('Lisa Boyle', 48), ('Michael ""Bear"" Taliferro', 33), ('Ralph Gonzalez', 31), ('Vic Manni', 15), ('Frank John Hughes', 36), ('Mike Kirton', 7), ('Will Knickerbocker', 22), ('Tiffany Samuels', 0), ('Cory Hodges', 0), ('Scott Cumberbatch', 0), ('Joey Romano', 0), ('Sam Ayers', 20), ('Fawn Reed', 0), ('Heather Davis', 20), ('Maureen Gallagher', 11), ('Juan Cejas', 22), ('Ed Amatrudo', 28), ('Jimmy Franzo', 0), ('Tony Bolano', 0), ('Shaun Toub', 65), ('Marty McSorley', 52), ('Norman Max Maxwell', 0), ('Buddy Bolton', 0), ('Stan Miller', 7), ('Dug Jones', 0), ('John Salley', 67), ('Mark Dana', 0), ('Mario Ernesto Sánchez', 14)]"
"Harvey Keitel, William Hurt, Harold Perrineau, Forest Whitaker, Stockard Channing, Ashley Judd, Victor Argo, Erica Gimpel, Clarice Taylor, Malik Yoba, Mary B. Ward, Jared Harris, Giancarlo Esposito, José Zúñiga, Stephen Gevedon, Daniel Auster, Deirdre O'Connell, Michelle Hurst, Mel Gorham, Vincenzo Amelia, Gilson Reglas, Peggy Gormley, Howie Rose, Robert Jackson, Baxter Harris, John Lurie, Billy Martin, Paul Geier, RuPaul, Walter T. Mead, Murray Moston","[('Harvey Keitel', 129), ('William Hurt', 178), ('Harold Perrineau', 94), ('Forest Whitaker', 183), ('Stockard Channing', 160), ('Ashley Judd', 147), ('Victor Argo', 75), ('Erica Gimpel', 50), ('Clarice Taylor', 37), ('Malik Yoba', 49), ('Mary B. Ward', 10), ('Jared Harris', 105), ('Giancarlo Esposito', 131), ('José Zúñiga', 43), ('Stephen Gevedon', 42), ('Daniel Auster', 29), (""Deirdre O'Connell"", 38), ('Michelle Hurst', 34), ('Mel Gorham', 24), ('Vincenzo Amelia', 0), ('Gilson Reglas', 0), ('Peggy Gormley', 10), ('Howie Rose', 21), ('Robert Jackson', 31), ('Baxter Harris', 20), ('John Lurie', 118), ('Billy Martin', 58), ('Paul Geier', 13), ('RuPaul', 159), ('Walter T. Mead', 10), ('Murray Moston', 0)]"
